order_id,order_item_id,order_date,ship_date,order_status,customer_id,customer_name,gender,age,country,city,sales_channel,payment_method,product_id,product_name,category,unit_price,quantity,discount_pct,shipping_cost,revenue,profit
102375,2375,2023-05-12,2023-05-19,Completed,467,Alex Wilson,Male,51,Canada,Montreal,Online,Transfer,5961,Sneakers,Fashion,82.05,2,0.3,9.82,114.89,-15.25
102376,2376,2023-08-03,2023-08-06,Completed,46,Morgan Taylor,Male,70,UK,Birmingham,Online,Cash,3419,Basketball,Sports,28.8,7,0.112,1.61,179.11,19.88
102377,2377,2024-12-12,2024-12-15,Completed,85,Casey Wilson,Male,27,India,Mumbai,Online,Wallet,7968,Dress,Fashion,58.47,4,0.183,3.11,191.17,28.94
102378,2378,2023-04-25,,Cancelled,532,Alex Moore,Male,48,UK,Birmingham,Marketplace,Wallet,6658,Perfume,Beauty,48.03,1,0.206,6.07,38.15,3.12
102379,2379,2025-04-01,2025-04-08,Completed,522,Morgan Jones,Male,39,Nigeria,Port Harcourt,Online,Card,9709,Running Shoes,Sports,91.22,1,0.108,7.75,81.36,17.38
102380,2380,2024-01-31,2024-02-03,Completed,400,Jamie Brown,Female,36,India,Delhi,Online,Card,2389,Jeans,Fashion,40.39,1,0.127,3.47,35.28,-0.36
102381,2381,2023-12-27,2023-12-31,Completed,491,Jamie Wilson,Female,31,India,Chennai,Marketplace,Transfer,8165,Tea 100 bags,Grocery,5.74,13,0.018,4.12,73.27,11.98
102382,2382,2025-07-04,2025-07-05,Completed,762,Morgan Smith,Male,18,India,Bengaluru,Online,Card,4573,Yoga Mat,Sports,19.6,2,0.199,8.14,31.41,-1.82
102383,2383,2025-04-03,2025-04-07,Completed,300,Alex Williams,Male,70,Canada,Calgary,Online,Card,4413,Face Cream,Beauty,14.24,1,0.045,1.51,13.6,3.89
102384,2384,2023-12-08,,Returned,377,Chris Taylor,Male,59,India,Mumbai,Online,Card,6036,Blender,Home,52.86,1,0.08,2.32,48.64,8.62
102385,2385,2023-11-18,2023-11-22,Completed,278,Jordan Davis,Male,42,Nigeria,Kano,Online,Card,2634,Microwave,Home,113.36,2,0.024,7.04,221.28,89.39
102386,2386,2023-06-18,2023-06-19,Completed,716,Sam Smith,Male,35,Canada,Toronto,Online,Card,5961,Sneakers,Fashion,78.18,1,0.016,7.13,76.9,21.46
102387,2387,2025-07-30,2025-07-31,Completed,606,Dana Miller,Female,51,Nigeria,Port Harcourt,Online,Card,9600,Tennis Racket,Sports,100.36,1,0.115,1.49,88.85,17.44
102388,2388,2024-08-06,2024-08-11,Completed,80,Sam Williams,Male,37,Canada,Calgary,Online,Cash,329,Jacket,Fashion,87.5,1,0.076,4.83,80.85,21.63
102389,2389,2024-03-19,2024-03-22,Completed,755,Morgan Smith,Female,47,Nigeria,Lagos,Online,Wallet,6658,Perfume,Beauty,43.35,1,0.151,2.44,36.81,8.93
102390,2390,2023-03-05,2023-03-08,Completed,500,Jamie Miller,Female,23,Nigeria,Abuja,Store,Card,8165,Tea 100 bags,Grocery,5.77,1,0.35,0.97,3.75,-1.36
102391,2391,2023-01-26,2023-01-31,Completed,152,Morgan Jones,Male,46,India,Hyderabad,Marketplace,Card,6440,T-Shirt,Fashion,23.65,2,0.054,4.27,44.76,6.33
102392,2392,2023-05-25,,Cancelled,488,Casey Smith,Female,46,Nigeria,Port Harcourt,Store,Card,4888,Coffee 500g,Grocery,9.93,2,0.096,0.0,17.96,3.86
102393,2393,2023-03-04,,Cancelled,186,Casey Brown,Female,27,UK,London,Store,Wallet,6440,T-Shirt,Fashion,24.42,1,0.179,0.0,20.05,4.84
102394,2394,2023-12-22,2023-12-26,Completed,523,Sam Jones,Female,45,UK,Leeds,Online,Card,6339,Rice 5kg,Grocery,8.93,1,0.099,9.03,8.04,-7.22
102395,2395,2023-09-11,,Cancelled,529,Riley Williams,Male,52,Canada,Vancouver,Online,Cash,6440,T-Shirt,Fashion,20.66,4,0.35,7.76,53.72,-12.4
102396,2396,2023-08-28,,Returned,343,Jordan Wilson,Male,70,Canada,Ottawa,Store,Card,6727,Sugar 1kg,Grocery,4.31,2,0.047,0.0,8.21,1.62
102397,2397,2023-03-04,2023-03-05,Completed,743,Dana Moore,Male,41,USA,New York,Online,Cash,8286,Football,Sports,21.85,1,0.153,3.02,18.51,-1.41
102398,2398,2025-06-03,2025-06-04,Completed,184,Casey Johnson,Female,65,UK,Birmingham,Store,Transfer,9600,Tennis Racket,Sports,106.18,1,0.257,0.0,78.86,20.38
102399,2399,2023-04-08,2023-04-15,Completed,256,Alex Jones,Female,26,UK,Glasgow,Online,Transfer,2389,Jeans,Fashion,32.33,1,0.025,2.92,31.52,9.86
102400,2400,2023-05-22,2023-05-27,Completed,91,Taylor Smith,Male,27,UK,Leeds,Online,Cash,5961,Sneakers,Fashion,69.87,1,0.071,0.0,64.93,25.95
102401,2401,2024-06-16,2024-06-23,Completed,443,Chris Moore,Male,43,UK,Birmingham,Online,Card,9600,Tennis Racket,Sports,102.92,1,0.184,4.25,84.01,17.93
102402,2402,2023-05-01,2023-05-04,Completed,145,Riley Davis,Male,51,UK,London,Online,Card,8286,Football,Sports,25.08,2,0.014,4.5,49.45,6.35
102403,2403,2023-02-22,2023-03-01,Completed,680,Riley Miller,Male,43,UK,Glasgow,Store,Transfer,6727,Sugar 1kg,Grocery,4.05,2,0.185,3.48,6.6,-1.99
102404,2404,2025-01-09,2025-01-10,Completed,11,Alex Wilson,Male,21,UK,Leeds,Online,Card,7968,Dress,Fashion,56.26,1,0.023,3.8,54.97,6.42
102405,2405,2024-06-09,2024-06-13,Completed,350,Casey Wilson,Male,30,Canada,Calgary,Online,Transfer,8344,Olive Oil 1L,Grocery,12.68,1,0.24,4.76,9.64,-2.35
102406,2406,2023-04-14,2023-04-16,Completed,79,Sam Wilson,Male,57,UK,Leeds,Online,Wallet,430,Lamp,Home,23.38,1,0.082,5.75,21.47,-0.35
102407,2407,2025-01-18,,Cancelled,53,Jordan Taylor,Female,24,USA,Chicago,Online,Card,9520,Sofa Cover,Home,37.34,1,0.173,9.93,30.87,-1.14
102408,2408,2024-08-28,2024-08-29,Completed,290,Jamie Taylor,Female,58,USA,Phoenix,Online,Card,9520,Sofa Cover,Home,31.11,1,0.101,7.06,27.97,-2.97
102409,2409,2023-03-22,2023-03-23,Completed,790,Taylor Wilson,Male,41,USA,Chicago,Marketplace,Cash,1176,Shampoo,Beauty,7.3,1,0.256,3.39,5.43,-2.21
102410,2410,2025-04-02,,Cancelled,230,Morgan Williams,Female,60,India,Mumbai,Online,Transfer,329,Jacket,Fashion,92.31,4,0.065,5.34,345.22,126.42
102411,2411,2024-05-02,2024-05-07,Completed,245,Taylor Davis,Male,38,USA,Phoenix,Marketplace,Card,5865,Headphones,Electronics,83.76,1,0.35,5.33,54.44,-16.05
102412,2412,2024-01-15,2024-01-19,Completed,177,Casey Jones,Male,51,UK,Leeds,Store,Card,8165,Tea 100 bags,Grocery,6.04,1,0.35,0.0,3.93,-0.28
102413,2413,2023-02-09,2023-02-12,Completed,586,Jamie Moore,Male,38,Nigeria,Abuja,Store,Transfer,4573,Yoga Mat,Sports,21.37,3,0.18,4.29,52.56,1.61
102414,2414,2023-05-10,2023-05-13,Completed,402,Alex Moore,Male,45,UK,Glasgow,Store,Card,1176,Shampoo,Beauty,7.3,1,0.209,0.0,5.78,-0.06
102415,2415,2025-03-16,2025-03-21,Completed,457,Alex Davis,Male,33,Canada,Montreal,Online,Card,9520,Sofa Cover,Home,38.96,1,0.09,0.04,35.46,12.11
102416,2416,2024-08-13,2024-08-20,Completed,200,Morgan Smith,Male,57,USA,Los Angeles,Store,Cash,4573,Yoga Mat,Sports,22.74,4,0.073,0.96,84.35,30.6
102417,2417,2023-03-07,2023-03-14,Completed,78,Morgan Smith,Female,29,India,Bengaluru,Online,Card,4573,Yoga Mat,Sports,20.08,1,0.044,6.69,19.2,-0.93
102418,2418,2024-01-15,2024-01-18,Completed,784,Jordan Smith,Female,66,India,Hyderabad,Marketplace,Card,329,Jacket,Fashion,97.37,3,0.251,2.81,218.88,-12.19
102419,2419,2023-05-03,,Cancelled,162,Morgan Davis,Male,66,Canada,Ottawa,Store,Transfer,1696,Smartphone,Electronics,454.03,3,0.28,2.88,980.98,116.34
102420,2420,2023-04-17,,Returned,7,Casey Miller,Female,52,UK,Leeds,Online,Card,8644,Lipstick,Beauty,12.89,1,0.153,2.83,10.92,-1.5
102421,2421,2024-08-09,2024-08-12,Completed,737,Jordan Wilson,Female,59,Canada,Montreal,Online,Card,8344,Olive Oil 1L,Grocery,9.87,1,0.123,0.0,8.66,1.97
102422,2422,2025-03-07,2025-03-11,Completed,54,Alex Williams,Female,23,India,Chennai,Marketplace,Card,8286,Football,Sports,24.51,1,0.11,5.87,21.81,0.55
102423,2423,2024-08-13,,Returned,472,Morgan Jones,Male,20,Canada,Ottawa,Online,Cash,2634,Microwave,Home,116.54,4,0.063,0.0,436.67,158.22
102424,2424,2023-02-14,2023-02-16,Completed,181,Chris Davis,Female,64,India,Hyderabad,Online,Card,4573,Yoga Mat,Sports,23.8,1,0.152,3.33,20.18,2.35
102425,2425,2024-05-08,2024-05-10,Completed,411,Dana Jones,Female,68,Nigeria,Lagos,Marketplace,Card,2633,Tablet,Electronics,295.4,3,0.077,4.31,818.13,154.33
102426,2426,2024-03-23,2024-03-30,Completed,557,Jordan Moore,Female,62,USA,Los Angeles,Online,Card,329,Jacket,Fashion,100.64,1,0.065,8.17,94.07,17.23
102427,2427,2025-04-23,2025-04-28,Completed,1,Casey Miller,Female,58,Nigeria,Port Harcourt,Online,Transfer,8286,Football,Sports,22.06,1,0.35,9.99,14.34,-12.63
102428,2428,2025-03-18,2025-03-22,Completed,436,Taylor Smith,Female,52,USA,New York,Online,Card,7013,Laptop,Electronics,880.04,1,0.067,2.6,821.18,115.18
102429,2429,2023-12-18,2023-12-21,Completed,769,Taylor Jones,Male,25,Nigeria,Lagos,Online,Card,7968,Dress,Fashion,53.27,2,0.123,6.32,93.47,25.2
102430,2430,2023-11-17,,Cancelled,432,Jamie Brown,Female,32,USA,Houston,Online,Cash,7968,Dress,Fashion,53.03,1,0.305,0.0,36.84,6.31
102431,2431,2024-08-02,2024-08-05,Completed,382,Taylor Wilson,Male,39,Nigeria,Port Harcourt,Marketplace,Card,9600,Tennis Racket,Sports,107.02,1,0.059,4.05,100.69,37.0
102432,2432,2024-12-02,,Returned,234,Chris Moore,Male,57,USA,New York,Online,Cash,8286,Football,Sports,24.7,1,0.062,9.03,23.18,-4.71
102433,2433,2024-07-25,2024-07-28,Completed,161,Morgan Brown,Male,42,Canada,Montreal,Online,Transfer,5961,Sneakers,Fashion,71.67,1,0.151,5.86,60.83,7.8
102434,2434,2025-06-12,2025-06-17,Completed,285,Jordan Johnson,Male,42,Nigeria,Ibadan,Online,Card,8165,Tea 100 bags,Grocery,5.3,2,0.324,5.52,7.16,-5.57
102435,2435,2024-08-18,2024-08-24,Completed,616,Riley Williams,Male,67,Canada,Calgary,Online,Card,5961,Sneakers,Fashion,73.54,4,0.128,2.72,256.58,38.54
102436,2436,2023-04-01,2023-04-02,Completed,212,Casey Taylor,Female,28,UK,London,Online,Card,9709,Running Shoes,Sports,95.38,2,0.28,12.63,137.25,-15.12
102437,2437,2023-10-04,2023-10-10,Completed,370,Riley Williams,Male,38,Canada,Toronto,Marketplace,Card,3419,Basketball,Sports,29.08,1,0.203,6.82,23.16,-4.3
102438,2438,2024-09-06,2024-09-10,Completed,274,Alex Taylor,Female,34,USA,Phoenix,Store,Cash,4888,Coffee 500g,Grocery,8.95,3,0.082,2.8,24.64,0.94
102439,2439,2023-03-01,2023-03-05,Completed,578,Taylor Davis,Female,57,Nigeria,Abuja,Store,Card,6658,Perfume,Beauty,37.12,2,0.35,0.0,48.26,4.71
102440,2440,2024-08-14,,Cancelled,689,Taylor Jones,Female,41,UK,Birmingham,Marketplace,Transfer,4198,Vacuum,Home,151.57,1,0.076,5.98,140.07,33.95
102441,2441,2024-12-16,2024-12-23,Completed,187,Morgan Brown,Female,57,Nigeria,Port Harcourt,Online,Card,9520,Sofa Cover,Home,26.62,1,0.227,5.87,20.57,-6.5
102442,2442,2024-02-20,2024-02-23,Completed,345,Riley Jones,Female,29,USA,Los Angeles,Online,Card,9600,Tennis Racket,Sports,126.19,1,0.07,3.05,117.3,37.1
102443,2443,2023-04-15,2023-04-19,Completed,188,Casey Johnson,Male,65,UK,London,Store,Card,8644,Lipstick,Beauty,14.36,1,0.057,0.0,13.55,2.55
102444,2444,2024-09-10,2024-09-17,Completed,402,Riley Brown,Female,32,Nigeria,Ibadan,Online,Transfer,1176,Shampoo,Beauty,7.97,8,0.323,1.88,43.19,-8.14
102445,2445,2024-07-09,2024-07-10,Completed,209,Riley Smith,Female,52,Canada,Calgary,Online,Cash,4413,Face Cream,Beauty,16.54,1,0.033,6.24,15.99,-0.58
102446,2446,2024-07-01,2024-07-07,Completed,412,Jordan Williams,Male,35,India,Hyderabad,Online,Wallet,329,Jacket,Fashion,76.92,2,0.229,6.19,118.55,-1.99
102447,2447,2023-11-09,2023-11-15,Completed,228,Alex Davis,Female,40,UK,Manchester,Online,Wallet,4888,Coffee 500g,Grocery,9.81,1,0.174,9.5,8.1,-8.77
102448,2448,2024-06-01,2024-06-06,Completed,236,Dana Johnson,Male,50,Nigeria,Ibadan,Online,Wallet,3419,Basketball,Sports,23.45,2,0.228,6.35,36.21,2.96
102449,2449,2023-05-07,2023-05-14,Completed,185,Jordan Jones,Male,45,Canada,Vancouver,Online,Transfer,6658,Perfume,Beauty,46.26,1,0.219,5.31,36.13,-3.08
102450,2450,2023-08-03,2023-08-09,Completed,153,Riley Moore,Male,20,USA,Chicago,Online,Transfer,7968,Dress,Fashion,49.42,1,0.35,7.31,32.12,-14.41
102451,2451,2023-01-01,,Returned,305,Riley Smith,Male,59,Nigeria,Kano,Online,Card,6036,Blender,Home,47.19,1,0.111,6.45,41.97,2.11
102452,2452,2023-09-21,2023-09-22,Completed,612,Jordan Wilson,Female,57,UK,Manchester,Online,Transfer,1696,Smartphone,Electronics,508.59,1,0.223,10.08,395.34,60.29
102453,2453,2023-07-04,2023-07-06,Completed,657,Jamie Davis,Female,64,UK,Manchester,Online,Wallet,6339,Rice 5kg,Grocery,10.64,4,0.039,0.0,40.9,15.81
102454,2454,2024-04-21,2024-04-24,Completed,576,Chris Williams,Female,69,Nigeria,Lagos,Store,Card,3419,Basketball,Sports,30.51,2,0.35,0.0,39.66,-8.85
102455,2455,2023-09-27,2023-10-03,Completed,192,Dana Davis,Female,28,USA,Los Angeles,Marketplace,Transfer,4573,Yoga Mat,Sports,16.55,1,0.087,4.13,15.1,-1.24
102456,2456,2023-06-20,2023-06-26,Completed,379,Dana Smith,Female,50,India,Bengaluru,Online,Transfer,9740,Conditioner,Beauty,7.35,1,0.091,8.27,6.68,-6.57
102457,2457,2024-06-05,2024-06-07,Completed,720,Casey Davis,Female,54,UK,London,Marketplace,Cash,1696,Smartphone,Electronics,530.16,1,0.216,2.82,415.67,81.3
102458,2458,2025-07-03,,Cancelled,668,Chris Davis,Male,38,Canada,Toronto,Online,Card,3419,Basketball,Sports,24.25,1,0.35,2.37,15.76,-1.25
102459,2459,2025-03-18,2025-03-23,Completed,576,Jordan Taylor,Female,47,Canada,Ottawa,Online,Card,9709,Running Shoes,Sports,85.82,1,0.35,5.73,55.78,-11.34
102460,2460,2023-12-14,,Cancelled,76,Jamie Taylor,Female,48,Nigeria,Lagos,Online,Card,8644,Lipstick,Beauty,12.59,1,0.13,2.52,10.96,1.09
102461,2461,2024-06-18,2024-06-25,Completed,327,Morgan Moore,Female,49,India,Chennai,Marketplace,Card,329,Jacket,Fashion,82.34,1,0.262,2.73,60.77,-3.72
102462,2462,2025-04-15,2025-04-17,Completed,548,Riley Smith,Male,70,USA,New York,Marketplace,Transfer,2389,Jeans,Fashion,32.99,2,0.04,6.21,63.35,6.0
102463,2463,2025-06-12,,Returned,96,Taylor Moore,Female,66,UK,Manchester,Marketplace,Card,7013,Laptop,Electronics,832.52,2,0.285,2.67,1189.75,19.42
102464,2464,2025-03-24,2025-03-27,Completed,26,Jamie Johnson,Male,20,USA,Houston,Marketplace,Transfer,6440,T-Shirt,Fashion,16.9,1,0.108,0.49,15.08,1.41
102465,2465,2023-02-19,2023-02-24,Completed,789,Taylor Davis,Male,61,Nigeria,Lagos,Marketplace,Card,8344,Olive Oil 1L,Grocery,13.62,1,0.164,7.02,11.39,-4.71
102466,2466,2023-02-07,2023-02-12,Completed,786,Taylor Smith,Male,65,India,Delhi,Marketplace,Card,2633,Tablet,Electronics,301.19,1,0.32,4.76,204.67,-5.68
102467,2467,2023-10-15,2023-10-16,Completed,484,Casey Taylor,Female,52,Nigeria,Abuja,Marketplace,Card,6440,T-Shirt,Fashion,20.91,1,0.116,3.51,18.48,1.34
102468,2468,2023-06-17,2023-06-21,Completed,500,Dana Taylor,Female,18,India,Mumbai,Marketplace,Wallet,2389,Jeans,Fashion,37.35,1,0.035,9.37,36.05,5.08
102469,2469,2024-10-23,2024-10-28,Completed,438,Casey Smith,Female,21,Canada,Montreal,Online,Wallet,6339,Rice 5kg,Grocery,10.41,1,0.35,5.18,6.77,-5.13
102470,2470,2025-05-05,,Cancelled,523,Alex Taylor,Male,51,USA,Los Angeles,Online,Card,4198,Vacuum,Home,156.16,8,0.165,6.28,1043.21,192.31
102471,2471,2023-09-22,2023-09-23,Completed,455,Dana Taylor,Female,23,Nigeria,Lagos,Online,Wallet,8344,Olive Oil 1L,Grocery,12.42,1,0.35,4.8,8.07,-5.06
102472,2472,2024-04-03,,Cancelled,455,Morgan Williams,Female,21,India,Chennai,Online,Card,7013,Laptop,Electronics,833.28,1,0.119,7.31,733.81,193.28
102473,2473,2024-11-13,2024-11-18,Completed,82,Alex Johnson,Female,37,USA,Phoenix,Marketplace,Card,4573,Yoga Mat,Sports,19.33,2,0.35,10.05,25.13,-14.88
102474,2474,2025-04-04,2025-04-11,Completed,521,Jordan Taylor,Male,56,India,Delhi,Online,Transfer,6658,Perfume,Beauty,46.47,2,0.078,6.9,85.67,6.61
102475,2475,2023-08-07,2023-08-12,Completed,137,Jordan Davis,Female,63,Canada,Toronto,Marketplace,Card,8165,Tea 100 bags,Grocery,6.18,3,0.237,10.54,14.15,-8.41
102476,2476,2023-04-24,,Cancelled,292,Jordan Taylor,Male,43,Canada,Calgary,Online,Wallet,4888,Coffee 500g,Grocery,9.51,2,0.35,9.48,12.36,-7.72
102477,2477,2023-10-23,2023-10-25,Completed,392,Riley Moore,Male,28,USA,Los Angeles,Online,Wallet,9520,Sofa Cover,Home,33.34,1,0.223,3.22,25.9,2.55
102478,2478,2023-01-17,2023-01-19,Completed,771,Sam Brown,Female,24,India,Hyderabad,Marketplace,Wallet,6036,Blender,Home,59.77,4,0.35,4.48,155.4,-1.53
102479,2479,2024-01-20,2024-01-24,Completed,507,Taylor Smith,Male,48,Nigeria,Ibadan,Online,Card,6727,Sugar 1kg,Grocery,3.86,2,0.139,0.0,6.65,0.95
102480,2480,2025-08-10,2025-08-17,Completed,353,Chris Taylor,Female,21,USA,Houston,Marketplace,Card,9600,Tennis Racket,Sports,130.93,1,0.055,6.59,123.74,14.48
102481,2481,2025-07-23,2025-07-25,Completed,359,Jordan Taylor,Female,38,Nigeria,Lagos,Marketplace,Transfer,8644,Lipstick,Beauty,12.19,2,0.159,6.45,20.51,-1.26
102482,2482,2023-03-20,2023-03-23,Completed,531,Casey Wilson,Female,26,USA,Chicago,Online,Cash,2389,Jeans,Fashion,38.94,1,0.04,7.23,37.4,6.76
102483,2483,2024-01-19,2024-01-26,Completed,310,Morgan Wilson,Female,63,Nigeria,Port Harcourt,Online,Card,1696,Smartphone,Electronics,448.13,2,0.07,7.67,833.12,231.5
102484,2484,2024-11-12,2024-11-18,Completed,245,Jamie Wilson,Female,51,USA,Phoenix,Online,Card,6658,Perfume,Beauty,48.34,1,0.28,6.15,34.82,-1.37
102485,2485,2025-04-13,2025-04-19,Completed,9,Casey Taylor,Female,39,India,Bengaluru,Marketplace,Card,9709,Running Shoes,Sports,83.61,1,0.206,2.12,66.35,5.82
102486,2486,2023-04-03,2023-04-07,Completed,109,Riley Moore,Male,43,UK,Birmingham,Marketplace,Card,8165,Tea 100 bags,Grocery,6.6,1,0.301,6.38,4.61,-5.82
102487,2487,2023-09-13,2023-09-18,Completed,496,Dana Davis,Female,38,UK,Birmingham,Online,Card,5865,Headphones,Electronics,87.19,1,0.075,1.69,80.61,11.94
102488,2488,2023-02-23,2023-02-27,Completed,257,Sam Brown,Female,55,Nigeria,Port Harcourt,Online,Card,8286,Football,Sports,20.88,1,0.17,6.74,17.33,-2.84
102489,2489,2023-03-09,2023-03-16,Completed,136,Chris Jones,Female,38,Canada,Calgary,Online,Card,9709,Running Shoes,Sports,103.08,2,0.207,2.93,163.52,35.33
102490,2490,2023-08-20,2023-08-25,Completed,51,Dana Jones,Female,51,Canada,Montreal,Online,Transfer,4413,Face Cream,Beauty,14.54,4,0.188,6.57,47.25,2.14
102491,2491,2023-03-31,2023-04-07,Completed,171,Taylor Jones,Male,27,India,Delhi,Online,Card,4413,Face Cream,Beauty,16.6,1,0.048,2.24,15.8,4.01
102492,2492,2023-04-27,2023-04-30,Completed,336,Dana Williams,Female,26,UK,Leeds,Online,Card,4413,Face Cream,Beauty,15.02,1,0.124,10.87,13.15,-9.35
102493,2493,2025-05-26,2025-05-28,Completed,331,Riley Wilson,Male,24,USA,Chicago,Store,Card,4888,Coffee 500g,Grocery,10.88,1,0.164,0.06,9.1,2.65
102494,2494,2025-05-20,,Cancelled,427,Taylor Miller,Female,30,Nigeria,Kano,Online,Cash,1176,Shampoo,Beauty,9.29,2,0.35,7.76,12.08,-9.84
102495,2495,2023-01-02,2023-01-03,Completed,692,Taylor Miller,Female,64,USA,New York,Online,Transfer,6658,Perfume,Beauty,41.15,1,0.226,8.99,31.83,-5.74
102496,2496,2025-07-10,2025-07-15,Completed,644,Chris Smith,Female,67,USA,Houston,Online,Transfer,7968,Dress,Fashion,67.35,2,0.126,10.74,117.67,19.25
102497,2497,2024-04-21,2024-04-24,Completed,310,Sam Jones,Male,54,USA,New York,Online,Transfer,2633,Tablet,Electronics,244.42,1,0.126,5.85,213.74,20.65
102498,2498,2024-09-22,,Cancelled,441,Morgan Taylor,Male,22,UK,Birmingham,Store,Transfer,7013,Laptop,Electronics,1000.81,1,0.083,4.32,917.75,213.04
102499,2499,2023-10-14,2023-10-16,Completed,85,Jamie Moore,Male,69,UK,London,Marketplace,Cash,1176,Shampoo,Beauty,8.96,1,0.14,1.97,7.71,0.78
102500,2500,2025-04-22,2025-04-26,Completed,114,Dana Wilson,Male,69,India,Bengaluru,Marketplace,Wallet,4413,Face Cream,Beauty,16.09,1,0.329,5.28,10.8,-6.44
102501,2501,2025-01-12,2025-01-19,Completed,386,Sam Brown,Male,61,Canada,Vancouver,Marketplace,Wallet,2633,Tablet,Electronics,283.31,1,0.333,3.95,189.04,-35.54
102502,2502,2023-12-07,2023-12-13,Completed,431,Alex Brown,Male,36,USA,Los Angeles,Online,Wallet,4198,Vacuum,Home,142.89,1,0.251,7.28,107.04,-3.79
102503,2503,2025-08-06,2025-08-10,Completed,392,Sam Wilson,Male,23,Nigeria,Ibadan,Marketplace,Transfer,4974,Smartwatch,Electronics,192.65,1,0.181,8.24,157.79,29.2
102504,2504,2024-05-02,2024-05-05,Completed,436,Alex Davis,Male,19,India,Hyderabad,Online,Wallet,4413,Face Cream,Beauty,13.73,2,0.222,3.76,21.37,-2.78
102505,2505,2023-04-10,2023-04-15,Completed,612,Jordan Brown,Female,68,Nigeria,Abuja,Marketplace,Wallet,7968,Dress,Fashion,64.75,1,0.117,7.79,57.19,9.28
102506,2506,2023-12-17,,Returned,588,Jordan Davis,Male,20,Nigeria,Kano,Marketplace,Card,4974,Smartwatch,Electronics,198.53,1,0.059,4.02,186.76,64.61
102507,2507,2023-07-20,2023-07-26,Completed,178,Alex Johnson,Female,60,UK,Glasgow,Store,Card,8165,Tea 100 bags,Grocery,6.7,3,0.016,2.36,19.77,6.31
102508,2508,2023-10-15,2023-10-19,Completed,623,Riley Johnson,Female,62,Canada,Toronto,Online,Transfer,5865,Headphones,Electronics,81.57,3,0.35,2.37,159.06,-12.16
102509,2509,2024-01-05,2024-01-12,Completed,732,Jordan Williams,Male,27,India,Bengaluru,Online,Card,9709,Running Shoes,Sports,88.62,10,0.2,4.04,708.8,4.9
102510,2510,2024-08-03,2024-08-10,Completed,636,Jamie Miller,Female,69,Nigeria,Kano,Online,Card,4413,Face Cream,Beauty,16.96,1,0.35,4.17,11.02,-3.72
102511,2511,2023-01-06,2023-01-10,Completed,582,Chris Wilson,Male,53,UK,London,Online,Cash,5961,Sneakers,Fashion,61.17,1,0.031,3.93,59.25,10.98
102512,2512,2023-10-24,2023-10-29,Completed,446,Jamie Taylor,Female,30,India,Delhi,Online,Card,3419,Basketball,Sports,32.56,2,0.13,8.68,56.63,2.07
102513,2513,2025-03-28,2025-03-31,Completed,486,Sam Williams,Female,37,UK,London,Online,Cash,9520,Sofa Cover,Home,38.31,1,0.317,6.95,26.15,-9.31
102514,2514,2024-05-18,2024-05-22,Completed,627,Chris Davis,Female,30,UK,Glasgow,Marketplace,Card,5865,Headphones,Electronics,76.26,2,0.087,9.86,139.28,34.55
102515,2515,2025-03-26,2025-03-27,Completed,497,Alex Wilson,Male,69,UK,Manchester,Store,Card,4198,Vacuum,Home,146.88,2,0.083,0.87,269.45,57.28
102516,2516,2024-06-29,2024-07-04,Completed,729,Sam Miller,Female,63,Nigeria,Kano,Online,Card,430,Lamp,Home,24.14,1,0.065,4.11,22.56,0.58
102517,2517,2024-06-19,2024-06-26,Completed,797,Chris Davis,Male,41,Canada,Vancouver,Online,Card,8286,Football,Sports,26.06,1,0.064,0.0,24.39,10.04
102518,2518,2025-03-24,2025-03-25,Completed,295,Morgan Moore,Female,61,USA,Chicago,Online,Card,9520,Sofa Cover,Home,36.71,7,0.18,9.85,210.68,10.57
102519,2519,2025-02-20,2025-02-26,Completed,606,Jordan Brown,Female,70,India,Bengaluru,Online,Card,2389,Jeans,Fashion,40.94,2,0.35,2.17,53.22,-10.62
102520,2520,2023-04-18,,Cancelled,141,Morgan Williams,Male,55,UK,London,Marketplace,Card,1176,Shampoo,Beauty,7.51,2,0.136,11.29,12.98,-7.06
102521,2521,2025-02-05,2025-02-07,Completed,192,Jamie Wilson,Female,18,Nigeria,Kano,Store,Card,4413,Face Cream,Beauty,15.01,1,0.156,0.0,12.67,2.93
102522,2522,2025-04-22,,Returned,433,Casey Brown,Female,39,USA,Chicago,Store,Card,2389,Jeans,Fashion,42.64,4,0.215,3.46,133.95,31.22
102523,2523,2025-02-17,2025-02-20,Completed,196,Chris Taylor,Male,70,Nigeria,Lagos,Marketplace,Card,6658,Perfume,Beauty,45.05,1,0.088,1.02,41.1,13.96
102524,2524,2025-01-23,,Returned,577,Taylor Johnson,Female,67,Canada,Toronto,Marketplace,Cash,329,Jacket,Fashion,81.95,1,0.101,5.15,73.66,10.86
102525,2525,2025-04-23,2025-04-27,Completed,506,Casey Williams,Female,54,India,Chennai,Online,Card,9740,Conditioner,Beauty,7.24,1,0.321,9.16,4.92,-8.37
102526,2526,2024-09-25,2024-09-30,Completed,524,Morgan Miller,Male,68,Canada,Toronto,Online,Card,4573,Yoga Mat,Sports,17.51,1,0.264,3.78,12.88,-3.92
102527,2527,2025-07-23,2025-07-28,Completed,466,Taylor Smith,Female,59,India,Delhi,Online,Cash,6036,Blender,Home,46.64,3,0.107,11.57,125.01,24.02
